Nome Município;Cod Município Completo
Macuco;3302452
Bom Jardim;3300506
Duas Barras;3301603
Nova Friburgo;3303401
Sumidouro;3305703
Santa Maria Madalena;3304607
Sao Sebastiao do Alto;3305307
Trajano de Moraes;3305901
Casimiro de Abreu;3301306
Rio das Ostras;3304524
Silva Jardim;3305604
Araruama;3300209
Armacao dos Buzios;3300233
Arraial do Cabo;3300258
Cabo Frio;3300704
Iguaba Grande;3301876
Sao Pedro da Aldeia;3305208
Saquarema;3305505
Barra Mansa;3300407
Itatiaia;3302254
Pinheiral;3303955
Pirai;3304003
Porto Real;3304110
Quatis;3304128
Resende;3304201
Rio Claro;3304409
Volta Redonda;3306305
Barra do Pirai;3300308
Rio das Flores;3304508
Valenca;3306107
Angra dos Reis;3300100
Paraty;3303807
Engenheiro Paulo de Frontin;3301801
Mendes;3302809
Miguel Pereira;3302908
Paracambi;3303609
Paty do Alferes;3303856
Vassouras;3306206
Petropolis;3303906
Sao Jose do Vale do Rio Preto;3305158
Teresopolis;3305802
Cachoeiras de Macacu;3300803
Rio Bonito;3304300
Itaguai;3302007
Mangaratiba;3302601
Seropedica;3305554
Belford Roxo;3300456
Duque de Caxias;3301702
Guapimirim;3301850
Itaborai;3301900
Japeri;3302270
Mage;3302502
Marica;3302700
Mesquita;3302858
Nilopolis;3303203
Niteroi;3303302
Nova Iguacu;3303500
Queimados;3304144
Rio de Janeiro;3304557
Sao Goncalo;3304904
Sao Joao de Meriti;3305109
Tangua;3305752
"Aparecida d'Oeste";3502606
Aspasia;3503950
Dirce Reis;3513850
Dolcinopolis;3514205
Jales;3524808
Marinopolis;3529104
Mesopolis;3529658
Nova Canaa Paulista;3532843
"Palmeira d'Oeste";3535200
Paranapua;3535903
Pontalinda;3540259
Populina;3540408
Rubineia;3544509
Santa Albertina;3545704
"Santa Clara d'Oeste";3546108
Santa Fe do Sul;3546603
Santana da Ponte Pensa;3547205
"Santa Rita d'Oeste";3547403
Santa Salete;3547650
Sao Francisco;3549003
Tres Fronteiras;3554904
Urania;3555802
Vitoria Brasil;3556958
"Estrela d'Oeste";3515202
Fernandopolis;3515509
"Guarani d'Oeste";3518008
Indiapora;3520707
Macedonia;3528205
Meridiano;3529609
Mira Estrela;3530003
Ouroeste;3534757
Pedranopolis;3536901
Sao Joao das Duas Pontes;3549201
Turmalina;3555307
Alvares Florence;3501202
Americo de Campos;3501806
Cardoso;3510708
Cosmorama;3512902
Parisi;3536257
Pontes Gestal;3540309
Riolandia;3544202
Valentim Gentil;3556107
Votuporanga;3557105
Adolfo;3500204
Altair;3500907
Bady Bassitt;3504602
Balsamo;3504800
Cedral;3511300
Guapiacu;3517505
Guaraci;3517901
Ibira;3519402
Icem;3519808
Ipigua;3521150
Jaci;3524501
Jose Bonifacio;3525706
Mendonca;3529500
Mirassol;3530300
Mirassolandia;3530409
Nova Alianca;3532801
Nova Granada;3533007
Olimpia;3533908
Onda Verde;3534005
Orindiuva;3534203
Palestina;3535002
Paulo de Faria;3536604
Planalto;3539608
Potirendaba;3540804
Sao Jose do Rio Preto;3549805
Tanabi;3553401
Ubarana;3555356
Uchoa;3555604
Zacarias;3557154
Ariranha;3503703
Cajobi;3509304
Catanduva;3511102
Catigua;3511201
Elisiario;3514924
Embauba;3514957
Novais;3533254
Palmares Paulista;3535101
Paraiso;3535705
Pindorama;3538105
Santa Adelia;3545605
Severinia;3551900
Tabapua;3552601
Auriflama;3504206
Floreal;3515905
Gastao Vidigal;3516804
General Salgado;3516903
Guzolandia;3518909
Magda;3528304
Nova Castilho;3532868
Nova Luzitania;3533304
Sao Joao de Iracema;3549250
Macaubal;3528106
Moncoes;3531001
Monte Aprazivel;3531407
Neves Paulista;3532504
Nhandeara;3532603
Nipoa;3532702
Poloni;3539905
Sebastianopolis do Sul;3551306
Uniao Paulista;3555703
Irapua;3521507
Itajobi;3521903
Marapoama;3528858
Novo Horizonte;3533502
Sales;3544806
Urupes;3556008
Barretos;3505500
Colina;3512001
Colombia;3512100
Guaira;3517406
Ipua;3521309
Jaborandi;3524204
Miguelopolis;3529708
Morro Agudo;3531902
Nuporanga;3533601
Orlandia;3534302
Sales Oliveira;3544905
Sao Joaquim da Barra;3549409
Aramina;3503000
Buritizal;3508207
Guara;3517703
Igarapava;3520103
Ituverava;3524105
Cristais Paulista;3513207
Franca;3516200
Itirapua;3523701
Jeriquara;3525409
Patrocinio Paulista;3536307
Pedregulho;3537008
Restinga;3542701
Ribeirao Corrente;3543105
Rifaina;3543600
Sao Jose da Bela Vista;3549508
Bebedouro;3506102
Candido Rodrigues;3510104
Fernando Prestes;3515608
Guariba;3518602
Jaboticabal;3524303
Monte Alto;3531308
Monte Azul Paulista;3531506
Pirangi;3539004
Pitangueiras;3539509
Santa Ernestina;3546504
Taiacu;3553104
Taiuva;3553203
Taquaral;3553658
Taquaritinga;3553708
Terra Roxa;3554409
Viradouro;3556800
Vista Alegre do Alto;3556909
Barrinha;3505609
Brodowski;3507803
Cravinhos;3513108
Dumont;3514601
Guatapara;3518859
Jardinopolis;3525102
Luis Antonio;3527603
Pontal;3540200
Pradopolis;3540903
Ribeirao Preto;3543402
Santa Rita do Passa Quatro;3547502
Santa Rosa de Viterbo;3547601
Sao Simao;3550902
Serra Azul;3551405
Serrana;3551504
Sertaozinho;3551702
Altinopolis;3501004
Batatais;3505906
Cajuru;3509403
Cassia dos Coqueiros;3510906
Santa Cruz da Esperanca;3546256
Santo Antonio da Alegria;3547908
Andradina;3502101
Castilho;3511003
Guaracai;3517802
Ilha Solteira;3520442
Itapura;3523008
Mirandopolis;3530102
Murutinga do Sul;3532108
Nova Independencia;3533205
Pereira Barreto;3537404
Sud Mennucci;3552304
Suzanapolis;3552551
Aracatuba;3502804
Bento de Abreu;3506201
Guararapes;3518206
Lavinia;3526506
Rubiacea;3544400
Santo Antonio do Aracangua;3548054
Valparaiso;3556305
Alto Alegre;3501103
Avanhandava;3504404
Barbosa;3505104
Bilac;3506409
Birigui;3506508
Brauna;3507704
Brejo Alegre;3507753
Buritama;3508108
Clementina;3511904
Coroados;3512506
Gabriel Monteiro;3516507
Glicerio;3517109
Lourdes;3527256
Luiziania;3527702
Penapolis;3537305
Piacatu;3537701
Santopolis do Aguapei;3548401
Turiuba;3555208
Cafelandia;3508801
Getulina;3517000
Guaicara;3517208
Guaimbe;3517307
Julio Mesquita;3525805
Lins;3527108
Promissao;3541604
Sabino;3544608
Agudos;3500709
Arealva;3503406
Areiopolis;3503604
Avai;3504305
Balbinos;3504701
Bauru;3506003
Borebi;3507456
Cabralia Paulista;3508306
Duartina;3514502
Guaranta;3518107
Iacanga;3519105
Lencois Paulista;3526803
Lucianopolis;3527504
Paulistania;3536570
Pirajui;3538907
Piratininga;3539400
Pongai;3540101
Presidente Alves;3541109
Reginopolis;3542503
Ubirajara;3555505
Uru;3555901
Bariri;3505203
Barra Bonita;3505302
Bocaina;3506805
Boraceia;3507308
Dois Corregos;3514106
Igaracu do Tiete;3520004
Itaju;3522000
Itapui;3522901
Jau;3525300
Macatuba;3528007
Mineiros do Tiete;3529807
Pederneiras;3536703
Aguas de Santa Barbara;3500550
Arandu;3503109
Avare;3504503
Cerqueira Cesar;3511409
Iaras;3519253
Itai;3521804
Itatinga;3523503
Paranapanema;3535804
Anhembi;3502309
Bofete;3506904
Botucatu;3507506
Conchas;3512308
Pardinho;3536109
Pratania;3541059
Sao Manuel;3550100
Americo Brasiliense;3501707
Araraquara;3503208
Boa Esperanca do Sul;3506706
Borborema;3507407
Dobrada;3514007
Gaviao Peixoto;3516853
Ibitinga;3519600
Itapolis;3522703
Matao;3529302
Motuca;3532058
Nova Europa;3532900
Rincao;3543709
Santa Lucia;3546900
Tabatinga;3552700
Trabiju;3554755
Analandia;3502002
Descalvado;3513702
Dourado;3514304
Ibate;3519303
Ribeirao Bonito;3542909
Sao Carlos;3548906
Brotas;3507902
Corumbatai;3512704
Ipeuna;3521101
Itirapina;3523602
Rio Claro;3543907
Torrinha;3554706
Araras;3503307
Conchal;3512209
Cordeiropolis;3512407
Iracemapolis;3521408
Leme;3526704
Limeira;3526902
Santa Cruz da Conceicao;3546207
Santa Gertrudes;3546702
Aguas de Sao Pedro;3500600
Capivari;3510401
Charqueada;3511706
Jumirim;3525854
Mombuca;3530904
Piracicaba;3538709
Rafard;3542107
Rio das Pedras;3544004
Saltinho;3545159
Santa Maria da Serra;3547007
Sao Pedro;3550407
Tiete;3554508
Aguai;3500303
Pirassununga;3539301
Porto Ferreira;3540705
Santa Cruz das Palmeiras;3546306
Aguas da Prata;3500402
Caconde;3508702
Casa Branca;3510807
Divinolandia;3513900
Espirito Santo do Pinhal;3515186
Itobi;3523800
Mococa;3530508
Santo Antonio do Jardim;3548104
Sao Joao da Boa Vista;3549102
Sao Jose do Rio Pardo;3549706
Sao Sebastiao da Grama;3550803
Tambau;3553302
Tapiratiba;3553609
Vargem Grande do Sul;3556404
Artur Nogueira;3503802
Engenheiro Coelho;3515152
Itapira;3522604
Mogi Guacu;3530706
Moji Mirim;3530805
Santo Antonio de Posse;3548005
Estiva Gerbi;3557303
Americana;3501608
Campinas;3509502
Cosmopolis;3512803
Elias Fausto;3514908
Holambra;3519055
Hortolandia;3519071
Indaiatuba;3520509
Jaguariuna;3524709
Monte Mor;3531803
Nova Odessa;3533403
Paulinia;3536505
Pedreira;3537107
"Santa Barbara d'Oeste";3545803
Sumare;3552403
Valinhos;3556206
Vinhedo;3556701
Aguas de Lindoia;3500501
Amparo;3501905
Lindoia;3527009
Monte Alegre do Sul;3531209
Pedra Bela;3536802
Pinhalzinho;3538204
Serra Negra;3551603
Socorro;3552106
Dracena;3514403
Junqueiropolis;3526001
Monte Castelo;3531605
Nova Guataporanga;3533106
Ouro Verde;3534807
Panorama;3535408
Pauliceia;3536406
Santa Mercedes;3547106
"Sao Joao do Pau d'Alho";3549300
Tupi Paulista;3555109
Adamantina;3500105
Flora Rica;3515806
Florida Paulista;3516002
Inubia Paulista;3520806
Irapuru;3521606
Lucelia;3527405
Mariapolis;3528908
Osvaldo Cruz;3534609
Pacaembu;3534906
Parapua;3536000
Pracinha;3540853
Rinopolis;3543808
Sagres;3544707
Salmourao;3545100
Alfredo Marcondes;3500808
Alvares Machado;3501301
Anhumas;3502408
Caiabu;3508900
Caiua;3509106
Emilianopolis;3515129
Estrela do Norte;3515301
Euclides da Cunha Paulista;3515350
Indiana;3520608
Joao Ramalho;3525607
Maraba Paulista;3528700
Martinopolis;3529203
Mirante do Paranapanema;3530201
Narandiba;3532207
Piquerobi;3538303
Pirapozinho;3539202
Presidente Bernardes;3541208
Presidente Epitacio;3541307
Presidente Prudente;3541406
Presidente Venceslau;3541505
Rancharia;3542206
Regente Feijo;3542404
Ribeirao dos Indios;3543238
Rosana;3544251
Sandovalina;3545506
Santo Anastacio;3547700
Santo Expedito;3548302
Taciba;3552908
Tarabai;3553906
Teodoro Sampaio;3554300
Arco-Iris;3503356
Bastos;3505807
Herculandia;3519006
Iacri;3519204
Queiroz;3541802
Quintana;3542008
Tupa;3555000
Alvaro de Carvalho;3501400
Alvinlandia;3501509
Echapora;3514700
Fernao;3515657
Galia;3516606
Garca;3516705
Lupercio;3527801
Marilia;3529005
Ocaucu;3533700
Oriente;3534104
Oscar Bressane;3534500
Pompeia;3540002
Vera Cruz;3556602
Assis;3504008
Bora;3507209
Campos Novos Paulista;3509809
Candido Mota;3510005
Cruzalia;3513306
Florinia;3516101
Ibirarema;3519501
Iepe;3519907
Lutecia;3527900
Maracai;3528809
Nantes;3532157
Palmital;3535309
Paraguacu Paulista;3535507
Pedrinhas Paulista;3537156
Platina;3539707
Quata;3541703
Taruma;3553955
Bernardino de Campos;3506300
Canitar;3510153
Espirito Santo do Turvo;3515194
Fartura;3515400
Ipaussu;3520905
Manduri;3528601
Oleo;3533809
Ourinhos;3534708
Piraju;3538808
Ribeirao do Sul;3543204
Salto Grande;3545407
Santa Cruz do Rio Pardo;3546405
Sao Pedro do Turvo;3550506
Sarutaia;3551207
Taguai;3553005
Tejupa;3554201
Timburi;3554607
Chavantes;3557204
Barao de Antonina;3505005
Bom Sucesso de Itarare;3507159
Buri;3508009
Coronel Macedo;3512605
Itabera;3521705
Itapeva;3522406
Itaporanga;3522802
Itarare;3523206
Nova Campina;3532827
Riversul;3543501
Taquarituba;3553807
Taquarivai;3553856
Alambari;3500758
Angatuba;3502200
Campina do Monte Alegre;3509452
Guarei;3518503
Itapetininga;3522307
Boituva;3507001
Cerquilho;3511508
Cesario Lange;3511607
Laranjal Paulista;3526407
Pereiras;3537503
Porangaba;3540507
Quadra;3541653
Tatui;3554003
Torre de Pedra;3554656
Apiai;3502705
Barra do Chapeu;3505351
Capao Bonito;3510203
Guapiara;3517604
Iporanga;3521200
Itaoca;3522158
Itapirapua Paulista;3522653
Ribeira;3542800
Ribeirao Branco;3543006
Ribeirao Grande;3543253
Ibiuna;3519709
Piedade;3537800
Pilar do Sul;3537909
Sao Miguel Arcanjo;3550209
Tapirai;3553500
Aluminio;3501152
Aracariguama;3502754
Aracoiaba da Serra;3502903
Cabreuva;3508405
Capela do Alto;3510302
Ipero;3521002
Itu;3523909
Mairinque;3528403
Porto Feliz;3540606
Salto;3545209
Salto de Pirapora;3545308
Sao Roque;3550605
Sarapui;3551108
Sorocaba;3552205
Votorantim;3557006
Campo Limpo Paulista;3509601
Itupeva;3524006
Jundiai;3525904
Louveira;3527306
Varzea Paulista;3556503
Atibaia;3504107
Bom Jesus dos Perdoes;3507100
Braganca Paulista;3507605
Itatiba;3523404
Jarinu;3525201
Joanopolis;3525508
Morungaba;3532009
Nazare Paulista;3532405
Piracaia;3538600
Tuiuti;3554953
Vargem;3556354
Campos do Jordao;3509700
Monteiro Lobato;3531704
Santo Antonio do Pinhal;3548203
Sao Bento do Sapucai;3548609
Cacapava;3508504
Igarata;3520202
Jacarei;3524402
Pindamonhangaba;3538006
Santa Branca;3546009
Sao Jose dos Campos;3549904
Taubate;3554102
Tremembe;3554805
Aparecida;3502507
Cachoeira Paulista;3508603
Canas;3509957
Cruzeiro;3513405
Guaratingueta;3518404
Lavrinhas;3526605
Lorena;3527207
Piquete;3538501
Potim;3540754
Queluz;3541901
Roseira;3544301
Arapei;3503158
Areias;3503505
Bananal;3504909
Sao Jose do Barreiro;3549607
Silveiras;3552007
Cunha;3513603
Jambeiro;3524907
Lagoinha;3526308
Natividade da Serra;3532306
Paraibuna;3535606
Redencao da Serra;3542305
Sao Luis do Paraitinga;3550001
Caraguatatuba;3510500
Ilhabela;3520400
Sao Sebastiao;3550704
Ubatuba;3555406
Barra do Turvo;3505401
Cajati;3509254
Cananeia;3509908
Eldorado;3514809
Iguape;3520301
Ilha Comprida;3520426
Jacupiranga;3524600
Juquia;3526100
Miracatu;3529906
Pariquera-Acu;3536208
Registro;3542602
Sete Barras;3551801
Itanhaem;3522109
Itariri;3523305
Mongagua;3531100
Pedro de Toledo;3537206
Peruibe;3537602
Barueri;3505708
Cajamar;3509205
Carapicuiba;3510609
Itapevi;3522505
Jandira;3525003
Osasco;3534401
Pirapora do Bom Jesus;3539103
Santana de Parnaiba;3547304
Caieiras;3509007
Francisco Morato;3516309
Franco da Rocha;3516408
Mairipora;3528502
Aruja;3503901
Guarulhos;3518800
Santa Isabel;3546801
Cotia;3513009
Embu das Artes;3515004
Embu-Guacu;3515103
Itapecerica da Serra;3522208
Juquitiba;3526209
Sao Lourenco da Serra;3549953
Taboao da Serra;3552809
Vargem Grande Paulista;3556453
Diadema;3513801
Maua;3529401
Ribeirao Pires;3543303
Rio Grande da Serra;3544103
Santo Andre;3547809
Sao Bernardo do Campo;3548708
Sao Caetano do Sul;3548807
Sao Paulo;3550308
Biritiba-Mirim;3506607
Ferraz de Vasconcelos;3515707
Guararema;3518305
Itaquaquecetuba;3523107
Mogi das Cruzes;3530607
Poa;3539806
Salesopolis;3545001
Suzano;3552502
Bertioga;3506359
Cubatao;3513504
Guaruja;3518701
Praia Grande;3541000
Santos;3548500
Sao Vicente;3551009
Alto Parana;4100608
Amapora;4100905
Cruzeiro do Sul;4106704
Diamante do Norte;4107108
Guairaca;4108908
Inaja;4110300
Itauna do Sul;4111308
Jardim Olinda;4112603
Loanda;4113502
Marilena;4115002
Mirador;4115903
Nova Alianca do Ivai;4116505
Nova Londrina;4117107
Paraiso do Norte;4118006
Paranacity;4118105
Paranapoema;4118303
Paranavai;4118402
Planaltina do Parana;4119707
Porto Rico;4120200
Querencia do Norte;4121000
Santa Cruz de Monte Castelo;4123303
Santa Isabel do Ivai;4123709
Santa Monica;4123956
Santo Antonio do Caiua;4124202
Sao Carlos do Ivai;4124608
Sao Joao do Caiua;4124905
Sao Pedro do Parana;4125902
Tamboara;4126702
Terra Rica;4127304
Altonia;4100509
Alto Piquiri;4100707
Brasilandia do Sul;4103370
Cafezal do Sul;4103479
Cruzeiro do Oeste;4106605
Douradina;4107256
Esperanca Nova;4107520
Francisco Alves;4108320
Icaraima;4109906
Ipora;4110607
Ivate;4111555
Maria Helena;4114708
Mariluz;4115101
Nova Olimpia;4117206
Perobal;4118857
Perola;4118907
Sao Jorge do Patrocinio;4125357
Tapira;4126900
Umuarama;4128104
Alto Paraiso;4128625
Xambre;4128807
Cianorte;4105508
Cidade Gaucha;4105607
Guaporema;4109104
Indianopolis;4110409
Japura;4112405
Jussara;4113007
Rondon;4122602
Sao Manoel do Parana;4125555
Sao Tome;4126108
Tapejara;4126801
Tuneiras do Oeste;4127908
Altamira do Parana;4100459
Boa Esperanca;4103008
Campina da Lagoa;4103909
Goioere;4108601
Janiopolis;4112207
Juranda;4112959
Moreira Sales;4116109
Nova Cantu;4116802
Quarto Centenario;4120655
"Rancho Alegre D'Oeste";4121356
Ubirata;4128005
Araruna;4101705
Barbosa Ferraz;4102505
Campo Mourao;4104303
Corumbatai do Sul;4106555
Engenheiro Beltrao;4107504
Farol;4107553
Fenix;4107702
Iretama;4110805
Luiziana;4113734
Mambore;4114005
Peabiru;4118808
Quinta do Sol;4121109
Roncador;4122503
Terra Boa;4127205
Angulo;4101150
Astorga;4102109
Atalaia;4102208
Cafeara;4103404
Centenario do Sul;4105102
Colorado;4105904
Florida;4108106
Guaraci;4109203
Iguaracu;4110003
Itaguaje;4110904
Jaguapita;4111902
Lobato;4113601
Lupionopolis;4113809
Mandaguacu;4114104
Munhoz de Melo;4116307
Nossa Senhora das Gracas;4116406
Nova Esperanca;4116901
Presidente Castelo Branco;4120408
Santa Fe;4123402
Santa Ines;4123600
Santo Inacio;4124509
Uniflor;4128302
Alvorada do Sul;4100806
Bela Vista do Paraiso;4102802
Florestopolis;4108007
Miraselva;4116000
Porecatu;4120002
Prado Ferreira;4120333
Primeiro de Maio;4120507
Sertanopolis;4126504
Doutor Camargo;4107306
Florai;4107801
Floresta;4107900
Itambe;4111100
Ivatuba;4111605
Ourizona;4117404
Sao Jorge do Ivai;4125308
Mandaguari;4114203
Marialva;4114807
Maringa;4115200
Paicandu;4117503
Sarandi;4126256
Apucarana;4101408
Arapongas;4101507
California;4103503
Cambira;4103800
Jandaia do Sul;4112108
Marilandia do Sul;4114906
Maua da Serra;4115754
Novo Itacolomi;4117297
Sabaudia;4122701
Cambe;4103701
Ibipora;4109807
Londrina;4113700
Pitangueiras;4119657
Rolandia;4122404
Tamarana;4126678
Bom Sucesso;4103206
Borrazopolis;4103305
Cruzmaltina;4106852
Faxinal;4107603
Kalore;4113106
Marumbi;4115507
Rio Bom;4122107
Arapua;4101655
Ariranha do Ivai;4101853
Candido de Abreu;4104402
Godoy Moreira;4108551
Grandes Rios;4108700
Ivaipora;4111506
Jardim Alegre;4112504
Lidianopolis;4113429
Lunardelli;4113759
Manoel Ribas;4114500
Nova Tebas;4117271
Rio Branco do Ivai;4122172
Rosario do Ivai;4122651
Sao Joao do Ivai;4125001
Sao Pedro do Ivai;4125803
Assai;4101903
Jataizinho;4112702
Nova Santa Barbara;4117214
Rancho Alegre;4121307
Santa Cecilia do Pavao;4123204
Sao Jeronimo da Serra;4124707
Sao Sebastiao da Amoreira;4126009
Urai;4128401
Abatia;4100103
Andira;4101101
Bandeirantes;4102406
Congonhinhas;4106001
Cornelio Procopio;4106407
Itambaraca;4111001
Leopolis;4113403
Nova America da Colina;4116604
Nova Fatima;4117008
Ribeirao do Pinhal;4121901
Santa Amelia;4123105
Santa Mariana;4123907
Santo Antonio do Paraiso;4124301
Sertaneja;4126405
Barra do Jacare;4102703
Cambara;4103602
Jacarezinho;4111803
Jundiai do Sul;4112900
Ribeirao Claro;4121802
Santo Antonio da Platina;4124103
Conselheiro Mairinck;4106100
Curiuva;4107009
Figueira;4107751
Ibaiti;4109708
Jaboti;4111704
Japira;4112306
Pinhalao;4119202
Sapopema;4126207
Carlopolis;4104709
Guapirama;4109005
Joaquim Tavora;4112801
Quatigua;4120705
Salto do Itarare;4122909
Santana do Itarare;4124004
Sao Jose da Boa Vista;4125407
Siqueira Campos;4126603
Tomazina;4127809
Wenceslau Braz;4128500
Imbau;4110078
Ortigueira;4117305
Reserva;4121703
Telemaco Borba;4127106
Tibagi;4127502
Ventania;4128534
Arapoti;4101606
Jaguariaiva;4112009
Pirai do Sul;4119400
Senges;4126306
Carambei;4104659
Castro;4104907
Palmeira;4117701
Ponta Grossa;4119905
Assis Chateaubriand;4102000
"Diamante D'Oeste";4107157
Entre Rios do Oeste;4107538
Formosa do Oeste;4108205
Guaira;4108809
Iracema do Oeste;4110656
Jesuitas;4112751
Marechal Candido Rondon;4114609
Maripa;4115358
Mercedes;4115853
Nova Santa Rosa;4117222
Ouro Verde do Oeste;4117453
Palotina;4117909
Pato Bragado;4118451
Quatro Pontes;4120853
Santa Helena;4123501
Sao Jose das Palmeiras;4125456
Sao Pedro do Iguacu;4125753
Terra Roxa;4127403
Toledo;4127700
Tupassi;4127957
Anahy;4101051
Boa Vista da Aparecida;4103057
Braganey;4103354
Cafelandia;4103453
Campo Bonito;4104055
Capitao Leonidas Marques;4104600
Cascavel;4104808
Catanduvas;4105003
Corbelia;4106308
Diamante do Sul;4107124
Guaraniacu;4109302
Ibema;4109757
Iguatu;4110052
Lindoeste;4113452
Nova Aurora;4116703
Santa Lucia;4123824
Santa Tereza do Oeste;4124020
Tres Barras do Parana;4127858
Ceu Azul;4105300
Foz do Iguacu;4108304
Itaipulandia;4110953
Matelandia;4115606
Medianeira;4115804
Missal;4116059
Ramilandia;4121257
Santa Terezinha de Itaipu;4124053
Sao Miguel do Iguacu;4125704
Serranopolis do Iguacu;4126355
Vera Cruz do Oeste;4128559
Ampere;4101002
Bela Vista da Caroba;4102752
Capanema;4104501
"Perola d'Oeste";4119004
Planalto;4119806
Pranchita;4120358
Realeza;4121406
Santa Izabel do Oeste;4123808
Barracao;4102604
Boa Esperanca do Iguacu;4103024
Bom Jesus do Sul;4103156
Cruzeiro do Iguacu;4106571
Dois Vizinhos;4107207
Eneas Marques;4107405
Flor da Serra do Sul;4107850
Francisco Beltrao;4108403
Manfrinopolis;4114351
Marmeleiro;4115408
Nova Esperanca do Sudoeste;4116950
Nova Prata do Iguacu;4117255
Pinhal de Sao Bento;4119251
Renascenca;4121604
Salgado Filho;4122800
Salto do Lontra;4123006
Santo Antonio do Sudoeste;4124400
"Sao Jorge d'Oeste";4125209
Vere;4128609
Bom Sucesso do Sul;4103222
Chopinzinho;4105409
Coronel Vivida;4106506
"Itapejara d'Oeste";4111209
Mariopolis;4115309
Pato Branco;4118501
Sao Joao;4124806
Saudade do Iguacu;4126272
Sulina;4126652
Vitorino;4128708
Boa Ventura de Sao Roque;4103040
Laranjal;4113254
Mato Rico;4115739
Palmital;4117800
Pitanga;4119608
Santa Maria do Oeste;4123857
Campina do Simao;4103958
Candoi;4104428
Cantagalo;4104451
Espigao Alto do Iguacu;4107546
Foz do Jordao;4108452
Goioxim;4108650
Guarapuava;4109401
Inacio Martins;4110201
Laranjeiras do Sul;4113304
Marquinho;4115457
Nova Laranjeiras;4117057
Pinhao;4119301
Porto Barreiro;4120150
Quedas do Iguacu;4120903
Reserva do Iguacu;4121752
Rio Bonito do Iguacu;4122156
Turvo;4127965
Virmond;4128658
Clevelandia;4105706
Coronel Domingos Soares;4106456
Honorio Serpa;4109658
Mangueirinha;4114401
Palmas;4117602
Fernandes Pinheiro;4107736
Guamiranga;4108957
Imbituva;4110102
Ipiranga;4110508
Ivai;4111407
Prudentopolis;4120606
Teixeira Soares;4127007
Irati;4110706
Mallet;4113908
Reboucas;4121505
Rio Azul;4122008
Bituruna;4102901
Cruz Machado;4106803
General Carneiro;4108502
Paula Freitas;4118600
Paulo Frontin;4118709
Porto Vitoria;4120309
Uniao da Vitoria;4128203
Antonio Olinto;4101309
Sao Joao do Triunfo;4125100
Sao Mateus do Sul;4125605
Adrianopolis;4100202
Cerro Azul;4105201
Doutor Ulysses;4128633
Lapa;4113205
Porto Amazonas;4120101
Almirante Tamandare;4100400
Araucaria;4101804
Balsa Nova;4102307
Bocaiuva do Sul;4103107
Campina Grande do Sul;4104006
Campo Largo;4104204
Campo Magro;4104253
Colombo;4105805
Contenda;4106209
Curitiba;4106902
Fazenda Rio Grande;4107652
Itaperucu;4111258
Mandirituba;4114302
Pinhais;4119152
Piraquara;4119509
Quatro Barras;4120804
Rio Branco do Sul;4122206
Sao Jose dos Pinhais;4125506
Tunas do Parana;4127882
Antonina;4101200
Guaraquecaba;4109500
Guaratuba;4109609
Matinhos;4115705
Morretes;4116208
Paranagua;4118204
Pontal do Parana;4119954
Agudos do Sul;4100301
Campo do Tenente;4104105
Pien;4119103
Quitandinha;4121208
Rio Negro;4122305
Tijucas do Sul;4127601
Anchieta;4200804
Bandeirante;4202081
Barra Bonita;4202099
Belmonte;4202156
Descanso;4204905
Dionisio Cerqueira;4205001
Guaraciaba;4206405
Guaruja do Sul;4206603
Ipora do Oeste;4207650
Itapiranga;4208401
Mondai;4211009
Palma Sola;4212007
Paraiso;4212239
Princesa;4214151
Riqueza;4215075
Romelandia;4215208
Santa Helena;4215554
Sao Joao do Oeste;4216255
Sao Jose do Cedro;4216701
Sao Miguel do Oeste;4217204
Tunapolis;4218756
Aguas de Chapeco;4200507
Aguas Frias;4200556
Bom Jesus do Oeste;4202578
Caibi;4203105
Campo Ere;4203501
Caxambu do Sul;4204103
Chapeco;4204202
Cordilheira Alta;4204350
Coronel Freitas;4204400
Cunha Pora;4204707
Cunhatai;4204756
Flor do Sertao;4205357
Formosa do Sul;4205431
Guatambu;4206652
Iraceminha;4207759
Irati;4207858
Jardinopolis;4208955
Maravilha;4210506
Modelo;4210902
Nova Erechim;4211405
Nova Itaberaba;4211454
Novo Horizonte;4211652
Palmitos;4212106
Pinhalzinho;4212908
Planalto Alegre;4213153
Quilombo;4214201
Saltinho;4215356
Santa Terezinha do Progresso;4215687
Santiago do Sul;4215695
Sao Bernardino;4215752
Sao Carlos;4216008
Sao Lourenco do Oeste;4216909
Sao Miguel da Boa Vista;4217154
Saudades;4217303
Serra Alta;4217550
Sul Brasil;4217758
Tigrinhos;4217956
Uniao do Oeste;4218855
Abelardo Luz;4200101
Bom Jesus;4202537
Coronel Martins;4204459
Entre Rios;4205175
Faxinal dos Guedes;4205308
Galvao;4205605
Ipuacu;4207684
Jupia;4209177
Lajeado Grande;4209458
Marema;4210555
Ouro Verde;4211850
Passos Maia;4212270
Ponte Serrada;4213401
Sao Domingos;4216107
Vargeao;4219101
Xanxere;4219507
Xaxim;4219705
Agua Doce;4200408
Arroio Trinta;4201604
Cacador;4203006
Calmon;4203154
Capinzal;4203907
Catanduvas;4204004
Erval Velho;4205209
Fraiburgo;4205506
"Herval d'Oeste";4206702
Ibiam;4206751
Ibicare;4206801
Iomere;4207577
Jabora;4208609
Joacaba;4209003
Lacerdopolis;4209201
